orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,raspberrypi0_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi0_disk_reads_monitoring-stack-stream-events-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,raspberrypi4_memory_[none],raspberrypi0_memory_[none],raspberrypi0_memory_ubuntu,raspberrypi0_memory_[none],raspberrypi0_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-smart-plug-module-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,raspberrypi4_temp,raspberrypi0_temp,orin_memory,raspberrypi4_memory,raspberrypi0_memory,orin_disk_writes,raspberrypi4_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,raspberrypi0_disk_reads,orin_network_sent,raspberrypi4_network_sent,raspberrypi0_network_sent,orin_network_received,raspberrypi4_network_received,raspberrypi0_network_received,raspberrypi0_power_module,orin_power,raspberrypi4_power,raspberrypi0_power,orin_cpu,raspberrypi4_cpu,raspberrypi0_cpu
0,0,0,,0,0,0,0,0,265430620,78390068,987874100,,10585372800,,0,0,0,0,0,,8046680.328104,55.311694,1628.11696,,8525526.6,44544.781592,1496.86362,219742.5343,220.3473,212.9343,1113932.0117374,55.3129342,1002.94846,,402312.76,49413.828008,928.516976,497214.096,161.0287,164.51715,0.321804,8.9635883,8.1014892,75.578484,0.3745802,,227.9252,0.3192388,0.2685125,44.854,53.403,74.01,15613.5344,1245.60938,1496.89298,-8900.996452,-20.8000002,-10.213321,3.5328035,0,0,-3148.57716,-345.53768,-1944.52678,2949.9072,190.833664,4124.7327,1.784,15.987,5.582,5.05,75.9658491,9.4349972,62.7567647
0,0,0,,0,0,0,0,0,264667160,78389250,969866440,,10589396200,,0,0,0,0,0,,8269118.705532,0,1268.5711,,7756040.8,44544.781592,1496.86362,219742.5343,220.3473,212.9343,846353.071204,0,706.725,,257451.69,49413.828008,928.516976,497214.096,161.0287,164.51715,0.3506047,5.7041866,2.1585405,78.508562,0.3266098,,240.049768,0.3192388,0.2685125,44.854,53.403,74.01,15592.4328,1245.60938,1496.89298,-39815.300378,-20.8000002,-10.213321,2.867077,0,0,-3110.588216,-345.53768,-1944.52678,1872.28798,190.833664,4124.7327,1.784,15.987,5.582,5.05,76.1939194,9.4349972,62.7567647
0,0,0,,0,0,0,0,0,264667160,78389250,969866440,,10589396200,,0,0,0,0,0,,8269118.705532,0,1268.5711,,7756040.8,13425.80078,1482.66332,219742.5343,220.3473,212.9343,846353.071204,0,706.725,,257451.69,17766.2010592,814.499942,497214.096,161.0287,164.51715,0.3506047,5.7041866,2.1585405,78.508562,0.3266098,,240.049768,0.3080332,0.0546252,44.854,53.403,74.01,15592.4328,1246.3625,1494.07342,-39815.300378,-284.800008,-132.016886,2.867077,0,0,-3110.588216,-345.359026,-701.54916,1872.28798,159.564748,2349.39742,1.784,15.987,5.658,5.05,76.1939194,9.8419469,62.8709571
0,0,0,,0,0,0,0,0,264667160,78389250,969866440,,10589396200,,0,0,0,0,0,,8269118.705532,0,1268.5711,,7756040.8,13425.80078,1482.66332,219742.5343,220.3473,212.9343,846353.071204,0,706.725,,257451.69,17766.2010592,814.499942,497214.096,161.0287,164.51715,0.3506047,5.7041866,2.1585405,78.508562,0.3266098,,240.049768,0.3080332,0.0546252,44.854,53.403,74.01,15592.4328,1246.3625,1494.07342,-39815.300378,-284.800008,-132.016886,2.867077,0,0,-3110.588216,-345.359026,-701.54916,1872.28798,159.564748,2349.39742,1.784,15.987,5.658,5.05,76.1939194,9.8419469,62.8709571
0,0,0,,0,0,0,0,0,264667160,78389250,969866440,,10589396200,,0,0,0,0,0,,8269118.705532,0,1268.5711,,7756040.8,13425.80078,1482.66332,219742.5343,220.3473,212.9343,846353.071204,0,706.725,,257451.69,17766.2010592,814.499942,497214.096,161.0287,164.51715,0.3506047,5.7041866,2.1585405,78.508562,0.3266098,,240.049768,0.3080332,0.0546252,44.854,53.403,74.01,15592.4328,1246.3625,1494.07342,-39815.300378,-284.800008,-132.016886,2.867077,0,0,-3110.588216,-345.359026,-701.54916,1872.28798,159.564748,2349.39742,1.784,15.987,5.658,5.05,76.1939194,9.8419469,62.8709571
0,0,0,,0,0,0,0,0,264667160,78389250,969866440,,10589396200,,0,0,0,0,0,,8269118.705532,0,1268.5711,,7756040.8,13425.80078,1482.66332,219742.5343,220.3473,212.9343,846353.071204,0,706.725,,257451.69,17766.2010592,814.499942,497214.096,161.0287,164.51715,0.3506047,5.7041866,2.1585405,78.508562,0.3266098,,240.049768,0.3080332,0.0546252,44.854,53.403,74.01,15592.4328,1246.3625,1494.07342,-39815.300378,-284.800008,-132.016886,2.867077,0,0,-3110.588216,-345.359026,-701.54916,1872.28798,159.564748,2349.39742,1.784,15.987,5.658,5.05,76.1939194,9.8419469,62.8709571
0,0,0,,0,0,0,0,0,264079740,78389250,970052400,,10592983400,,0,0,0,0,0,,7372830.63002,13.2,1742.26056,,6461974.2,13425.80078,1482.66332,219742.5343,220.3473,212.9343,683364.319894,13.2,1054.55958,,322258.414,17766.2010592,814.499942,497214.096,161.0287,164.51715,0.3745486,5.2476672,1.6696028,78.841924,0.3644889,,231.811102,0.3080332,0.0546252,44.854,53.403,74.01,15609.4578,1246.3625,1494.07342,-289.32873,-284.800008,-132.016886,4.4673776,0,0,-2992.604556,-345.359026,-701.54916,1762.85178,159.564748,2349.39742,1.784,15.038,5.658,5.05,71.8917439,9.8419469,62.8709571
0,0,0,,0,0,0,0,0,264079740,78389250,970052400,,10592983400,,0,0,0,0,0,,7372830.63002,13.2,1742.26056,,6461974.2,77861.051396,1501.12844,219742.5343,220.3473,212.9343,683364.319894,13.2,1054.55958,,322258.414,84098.488498,953.002094,497214.096,161.0287,164.51715,0.3745486,5.2476672,1.6696028,78.841924,0.3644889,,231.811102,0.3111349,0.2585754,44.854,53.403,74.01,15609.4578,1243.11562,1493.49608,-289.32873,-15.2,-15.931212,4.4673776,0,0,-2992.604556,-348.708018,-677.85838,1762.85178,159.606524,3740.40312,1.784,15.038,5.962,5.05,71.8917439,9.6766177,62.9549491
0,0,0,,0,0,0,0,0,264079740,78389250,970052400,,10592983400,,0,0,0,0,0,,7372830.63002,13.2,1742.26056,,6461974.2,77861.051396,1501.12844,219742.5343,220.3473,212.9343,683364.319894,13.2,1054.55958,,322258.414,84098.488498,953.002094,497214.096,161.0287,164.51715,0.3745486,5.2476672,1.6696028,78.841924,0.3644889,,231.811102,0.3111349,0.2585754,44.854,53.403,74.01,15609.4578,1243.11562,1493.49608,-289.32873,-15.2,-15.931212,4.4673776,0,0,-2992.604556,-348.708018,-677.85838,1762.85178,159.606524,3740.40312,1.784,15.038,5.962,5.05,71.8917439,9.6766177,62.9549491
0,0,0,,0,0,0,0,0,264079740,78389250,970052400,,10592983400,,0,0,0,0,0,,7372830.63002,13.2,1742.26056,,6461974.2,77861.051396,1501.12844,219742.5343,220.3473,212.9343,683364.319894,13.2,1054.55958,,322258.414,84098.488498,953.002094,497214.096,161.0287,164.51715,0.3745486,5.2476672,1.6696028,78.841924,0.3644889,,231.811102,0.3111349,0.2585754,44.854,53.403,74.01,15609.4578,1243.11562,1493.49608,-289.32873,-15.2,-15.931212,4.4673776,0,0,-2992.604556,-348.708018,-677.85838,1762.85178,159.606524,3740.40312,1.784,15.038,5.962,5.05,71.8917439,9.6766177,62.9549491
0,0,0,,0,0,0,0,0,264079740,78389250,970052400,,10592983400,,0,0,0,0,0,,7372830.63002,13.2,1742.26056,,6461974.2,77861.051396,1501.12844,113223.8485,207.1173,199.2419,683364.319894,13.2,1054.55958,,322258.414,84098.488498,953.002094,332706.13,158.65744,161.96306,0.3745486,5.2476672,1.6696028,78.841924,0.3644889,,231.811102,0.3111349,0.2585754,44.9373333333333,52.853,74.01,15609.4578,1243.11562,1493.49608,-289.32873,-15.2,-15.931212,4.4673776,0,0,-2992.604556,-348.708018,-677.85838,1762.85178,159.606524,3740.40312,1.803,15.038,5.962,5.164,71.8917439,9.6766177,62.9549491
0,0,0,,0,0,0,0,0,265764860,78389250,970262920,,10597704400,,0,0,0,0,0,,9707726.277643,0,1219.84214,,8918524.4,77861.051396,1501.12844,113223.8485,207.1173,199.2419,1105927.703722,0,686.94512,,411970.48,84098.488498,953.002094,332706.13,158.65744,161.96306,0.3464953,5.2483708,1.7152889,77.041362,0.3342107,,234.65711,0.3111349,0.2585754,44.9373333333333,52.853,74.01,15614.4836,1243.11562,1493.49608,-156.729366,-15.2,-15.931212,4.3323968,0,0,-1210.876774,-348.708018,-677.85838,1663.696,159.606524,3740.40312,1.803,15.038,5.962,5.164,74.0019273,9.6766177,62.9549491
0,0,0,,0,0,0,0,0,265764860,78389250,970262920,,10597704400,,0,0,0,0,0,,9707726.277643,0,1219.84214,,8918524.4,38013.56306,1449.70028,113223.8485,207.1173,199.2419,1105927.703722,0,686.94512,,411970.48,42903.795506,821.76162,332706.13,158.65744,161.96306,0.3464953,5.2483708,1.7152889,77.041362,0.3342107,,234.65711,0.2953246,0.0759336,44.9373333333333,52.853,74.01,15614.4836,1244.19374,1495.87658,-156.729366,-277.599996,-12.363426,4.3323968,0,0,-1210.876774,-350.266272,-607.42028,1663.696,179.05204,230.50332,1.803,15.038,5.9734,5.164,74.0019273,9.933579,63.3041485
0,0,0,,0,0,0,0,0,265764860,78389250,970262920,,10597704400,,0,0,0,0,0,,9707726.277643,0,1219.84214,,8918524.4,38013.56306,1449.70028,113223.8485,207.1173,199.2419,1105927.703722,0,686.94512,,411970.48,42903.795506,821.76162,332706.13,158.65744,161.96306,0.3464953,5.2483708,1.7152889,77.041362,0.3342107,,234.65711,0.2953246,0.0759336,44.9373333333333,52.853,74.01,15614.4836,1244.19374,1495.87658,-156.729366,-277.599996,-12.363426,4.3323968,0,0,-1210.876774,-350.266272,-607.42028,1663.696,179.05204,230.50332,1.803,15.038,5.9734,5.164,74.0019273,9.933579,63.3041485
0,0,0,,0,0,0,0,0,265764860,78389250,970262920,,10597704400,,0,0,0,0,0,,9707726.277643,0,1219.84214,,8918524.4,38013.56306,1449.70028,113223.8485,207.1173,199.2419,1105927.703722,0,686.94512,,411970.48,42903.795506,821.76162,332706.13,158.65744,161.96306,0.3464953,5.2483708,1.7152889,77.041362,0.3342107,,234.65711,0.2953246,0.0759336,44.9373333333333,52.853,74.01,15614.4836,1244.19374,1495.87658,-156.729366,-277.599996,-12.363426,4.3323968,0,0,-1210.876774,-350.266272,-607.42028,1663.696,179.05204,230.50332,1.803,15.038,5.9734,5.164,74.0019273,9.933579,63.3041485
0,0,0,,0,0,0,0,0,265764860,78389250,970262920,,10597704400,,0,0,0,0,0,,9707726.277643,0,1219.84214,,8918524.4,38013.56306,1449.70028,113223.8485,207.1173,199.2419,1105927.703722,0,686.94512,,411970.48,42903.795506,821.76162,332706.13,158.65744,161.96306,0.3464953,5.2483708,1.7152889,77.041362,0.3342107,,234.65711,0.2953246,0.0759336,44.9373333333333,52.853,74.01,15614.4836,1244.19374,1495.87658,-156.729366,-277.599996,-12.363426,4.3323968,0,0,-1210.876774,-350.266272,-607.42028,1663.696,179.05204,230.50332,1.803,15.038,5.9734,5.164,74.0019273,9.933579,63.3041485
0,0,0,,0,0,0,0,0,265304440,78389250,970440720,,10601743000,,0,0,0,0,0,,7015117.507538,26.4,1631.80928,,8277951.6,38013.56306,1449.70028,113223.8485,207.1173,199.2419,541593.3424,52.8,1039.62182,,388556.492,42903.795506,821.76162,332706.13,158.65744,161.96306,0.4083391,5.3103371,1.7656952,79.492206,0.3739134,,224.55768,0.2953246,0.0759336,44.9373333333333,52.853,74.01,15614.236,1244.19374,1495.87658,-2505.36586,-277.599996,-12.363426,3.2002999,0,0,-1841.027736,-350.266272,-607.42028,1697.38996,179.05204,230.50332,1.803,15.361,5.9734,5.164,72.1659022,9.933579,63.3041485
0,0,0,,0,0,0,0,0,265304440,78389250,970440720,,10601743000,,0,0,0,0,0,,7015117.507538,26.4,1631.80928,,8277951.6,46632.3869796,1534.38476,113223.8485,207.1173,199.2419,541593.3424,52.8,1039.62182,,388556.492,51395.716322,961.79095,332706.13,158.65744,161.96306,0.4083391,5.3103371,1.7656952,79.492206,0.3739134,,224.55768,0.3129671,0.2791891,44.9373333333333,52.853,74.01,15614.236,1243.49376,1497.43596,-2505.36586,-22.4,-89.403212,3.2002999,0,0,-1841.027736,-346.28494,-633.42024,1697.38996,168.75644,1983.0255,1.803,15.361,6.019,5.164,72.1659022,9.707374,63.7313335
0,0,0,,0,0,0,0,0,265304440,78389250,970440720,,10601743000,,0,0,0,0,0,,7015117.507538,26.4,1631.80928,,8277951.6,46632.3869796,1534.38476,113223.8485,207.1173,199.2419,541593.3424,52.8,1039.62182,,388556.492,51395.716322,961.79095,332706.13,158.65744,161.96306,0.4083391,5.3103371,1.7656952,79.492206,0.3739134,,224.55768,0.3129671,0.2791891,44.9373333333333,52.853,74.01,15614.236,1243.49376,1497.43596,-2505.36586,-22.4,-89.403212,3.2002999,0,0,-1841.027736,-346.28494,-633.42024,1697.38996,168.75644,1983.0255,1.803,15.361,6.019,5.164,72.1659022,9.707374,63.7313335
0,0,0,,0,0,0,0,0,265304440,78389250,970440720,,10601743000,,0,0,0,0,0,,7015117.507538,26.4,1631.80928,,8277951.6,46632.3869796,1534.38476,113223.8485,207.1173,199.2419,541593.3424,52.8,1039.62182,,388556.492,51395.716322,961.79095,332706.13,158.65744,161.96306,0.4083391,5.3103371,1.7656952,79.492206,0.3739134,,224.55768,0.3129671,0.2791891,44.9373333333333,52.853,74.01,15614.236,1243.49376,1497.43596,-2505.36586,-22.4,-89.403212,3.2002999,0,0,-1841.027736,-346.28494,-633.42024,1697.38996,168.75644,1983.0255,1.803,15.361,6.019,5.164,72.1659022,9.707374,63.7313335
0,0,0,,0,0,0,0,0,265304440,78389250,970440720,,10601743000,,0,0,0,0,0,,7015117.507538,26.4,1631.80928,,8277951.6,46632.3869796,1534.38476,81813.7033,201.3955,216.513,541593.3424,52.8,1039.62182,,388556.492,51395.716322,961.79095,278108.382,151.01307,174.9907,0.4083391,5.3103371,1.7656952,79.492206,0.3739134,,224.55768,0.3129671,0.2791891,44.854,52.028,75.958,15614.236,1243.49376,1497.43596,-2505.36586,-22.4,-89.403212,3.2002999,0,0,-1841.027736,-346.28494,-633.42024,1697.38996,168.75644,1983.0255,1.784,15.361,6.019,5.24,72.1659022,9.707374,63.7313335
0,0,0,,0,0,0,0,0,264004380,78390888,970619320,,10605698400,,0,0,0,0,0,,8585688.0020204,21.5999996,1336.59584,,7379320.8,46632.3869796,1534.38476,81813.7033,201.3955,216.513,899487.4620004,21.5999992,763.7244,,334351.28,51395.716322,961.79095,278108.382,151.01307,174.9907,0.4669139,5.3149289,1.7472283,77.119126,0.3232757,,243.807528,0.3129671,0.2791891,44.854,52.028,75.958,15624.6158,1243.49376,1497.43596,-190.837212,-22.4,-89.403212,4.7999412,0,0,-1837.782218,-346.28494,-633.42024,1712.1527,168.75644,1983.0255,1.784,15.361,6.019,5.24,72.9588044,9.707374,63.7313335
0,0,0,,0,0,0,0,0,264004380,78390888,970619320,,10605698400,,0,0,0,0,0,,8585688.0020204,21.5999996,1336.59584,,7379320.8,37521.6006794,1186.14668,81813.7033,201.3955,216.513,899487.4620004,21.5999992,763.7244,,334351.28,45398.9986604,650.301986,278108.382,151.01307,174.9907,0.4669139,5.3149289,1.7472283,77.119126,0.3232757,,243.807528,0.2914068,0.1132601,44.854,52.028,75.958,15624.6158,1244.7875,1497.09922,-190.837212,-16,-112.282216,4.7999412,0,0,-1837.782218,-350.370178,-662.90222,1712.1527,176.91145,1995.60352,1.784,15.361,6.019,5.24,72.9588044,9.6981425,63.0033057
0,0,0,,0,0,0,0,0,264004380,78390888,970619320,,10605698400,,0,0,0,0,0,,8585688.0020204,21.5999996,1336.59584,,7379320.8,37521.6006794,1186.14668,81813.7033,201.3955,216.513,899487.4620004,21.5999992,763.7244,,334351.28,45398.9986604,650.301986,278108.382,151.01307,174.9907,0.4669139,5.3149289,1.7472283,77.119126,0.3232757,,243.807528,0.2914068,0.1132601,44.854,52.028,75.958,15624.6158,1244.7875,1497.09922,-190.837212,-16,-112.282216,4.7999412,0,0,-1837.782218,-350.370178,-662.90222,1712.1527,176.91145,1995.60352,1.784,15.361,6.019,5.24,72.9588044,9.6981425,63.0033057
0,0,0,,0,0,0,0,0,264004380,78390888,970619320,,10605698400,,0,0,0,0,0,,8585688.0020204,21.5999996,1336.59584,,7379320.8,37521.6006794,1186.14668,81813.7033,201.3955,216.513,899487.4620004,21.5999992,763.7244,,334351.28,45398.9986604,650.301986,278108.382,151.01307,174.9907,0.4669139,5.3149289,1.7472283,77.119126,0.3232757,,243.807528,0.2914068,0.1132601,44.854,52.028,75.958,15624.6158,1244.7875,1497.09922,-190.837212,-16,-112.282216,4.7999412,0,0,-1837.782218,-350.370178,-662.90222,1712.1527,176.91145,1995.60352,1.784,15.361,6.019,5.24,72.9588044,9.6981425,63.0033057
0,0,0,,0,0,0,0,0,264004380,78390888,970619320,,10605698400,,0,0,0,0,0,,8585688.0020204,21.5999996,1336.59584,,7379320.8,37521.6006794,1186.14668,81813.7033,201.3955,216.513,899487.4620004,21.5999992,763.7244,,334351.28,45398.9986604,650.301986,278108.382,151.01307,174.9907,0.4669139,5.3149289,1.7472283,77.119126,0.3232757,,243.807528,0.2914068,0.1132601,44.854,52.028,75.958,15624.6158,1244.7875,1497.09922,-190.837212,-16,-112.282216,4.7999412,0,0,-1837.782218,-350.370178,-662.90222,1712.1527,176.91145,1995.60352,1.784,15.361,6.019,5.24,72.9588044,9.6981425,63.0033057
0,0,0,,0,0,0,0,0,262402040,78389250,970828200,,10609671200,,0,0,0,0,0,,7565434.73454,0,1532.02722,,7588211.8,37521.6006794,1186.14668,81813.7033,201.3955,216.513,539476.4702,0,1001.67288,,365895.18,45398.9986604,650.301986,278108.382,151.01307,174.9907,0.3562505,5.3742044,2.0005354,79.301452,0.3862035,,220.78767,0.2914068,0.1132601,44.854,52.028,75.958,14594.9108,1244.7875,1497.09922,-132.627596,-16,-112.282216,3.2000895,0,0,-151.771532,-350.370178,-662.90222,1658.34136,176.91145,1995.60352,1.784,15.4674,6.019,5.24,70.653254,9.6981425,63.0033057
0,0,0,,0,0,0,0,0,262402040,78389250,970828200,,10609671200,,0,0,0,0,0,,7565434.73454,0,1532.02722,,7588211.8,52310.600554,1534.79992,81813.7033,201.3955,216.513,539476.4702,0,1001.67288,,365895.18,55280.798158,961.80005,278108.382,151.01307,174.9907,0.3562505,5.3742044,2.0005354,79.301452,0.3862035,,220.78767,0.3123071,0.2458738,44.854,52.028,75.958,14594.9108,1243.21562,1499.93982,-132.627596,-275.999996,-15.552008,3.2000895,0,0,-151.771532,-349.872046,-600.01784,1658.34136,176.104102,232.83924,1.784,15.4674,5.753,5.24,70.653254,9.4575207,66.0552919
0,0,0,,0,0,0,0,0,262402040,78389250,970828200,,10609671200,,0,0,0,0,0,,7565434.73454,0,1532.02722,,7588211.8,52310.600554,1534.79992,81813.7033,201.3955,216.513,539476.4702,0,1001.67288,,365895.18,55280.798158,961.80005,278108.382,151.01307,174.9907,0.3562505,5.3742044,2.0005354,79.301452,0.3862035,,220.78767,0.3123071,0.2458738,44.854,52.028,75.958,14594.9108,1243.21562,1499.93982,-132.627596,-275.999996,-15.552008,3.2000895,0,0,-151.771532,-349.872046,-600.01784,1658.34136,176.104102,232.83924,1.784,15.4674,5.753,5.24,70.653254,9.4575207,66.0552919
0,0,0,,0,0,0,0,0,262402040,78389250,970828200,,10609671200,,0,0,0,0,0,,7565434.73454,0,1532.02722,,7588211.8,52310.600554,1534.79992,81813.7033,201.3955,216.513,539476.4702,0,1001.67288,,365895.18,55280.798158,961.80005,278108.382,151.01307,174.9907,0.3562505,5.3742044,2.0005354,79.301452,0.3862035,,220.78767,0.3123071,0.2458738,44.854,52.028,75.958,14594.9108,1243.21562,1499.93982,-132.627596,-275.999996,-15.552008,3.2000895,0,0,-151.771532,-349.872046,-600.01784,1658.34136,176.104102,232.83924,1.784,15.4674,5.753,5.24,70.653254,9.4575207,66.0552919
0,0,0,,0,0,0,0,0,262402040,78389250,970828200,,10609671200,,0,0,0,0,0,,7565434.73454,0,1532.02722,,7588211.8,52310.600554,1534.79992,79996.9345,218.693,211.52,539476.4702,0,1001.67288,,365895.18,55280.798158,961.80005,205829.746,159.60917,165.32682,0.3562505,5.3742044,2.0005354,79.301452,0.3862035,,220.78767,0.3123071,0.2458738,44.9373333333333,52.853,74.497,14594.9108,1243.21562,1499.93982,-132.627596,-275.999996,-15.552008,3.2000895,0,0,-151.771532,-349.872046,-600.01784,1658.34136,176.104102,232.83924,1.784,15.4674,5.753,5.278,70.653254,9.4575207,66.0552919
0,0,0,,0,0,0,0,0,263841400,78389250,970993660,,5549459000,,0,0,0,0,0,,6764214.66512,0,1542.17708,,6511464.2,52310.600554,1534.79992,79996.9345,218.693,211.52,479780.3614,0,871.80272,,295377.156,55280.798158,961.80005,205829.746,159.60917,165.32682,0.6429286,5.2904254,1.807022,76.611456,0.3322618,,250.896688,0.3123071,0.2458738,44.9373333333333,52.853,74.497,10368.6328,1243.21562,1499.93982,-15212.995046,-275.999996,-15.552008,3.5328184,0,0,-1309.826822,-349.872046,-600.01784,1690.33096,176.104102,232.83924,1.784,15.494,5.753,5.278,75.7855631,9.4575207,66.0552919
0,0,0,,0,0,0,0,0,263841400,78389250,970993660,,5549459000,,0,0,0,0,0,,6764214.66512,0,1542.17708,,6511464.2,43735.5996,1446.40008,79996.9345,218.693,211.52,479780.3614,0,871.80272,,295377.156,49915.5997348,834.000006,205829.746,159.60917,165.32682,0.6429286,5.2904254,1.807022,76.611456,0.3322618,,250.896688,0.2928903,0.1237063,44.9373333333333,52.853,74.497,10368.6328,1241.37814,1502.8539,-15212.995046,-159.199998,-11.125434,3.5328184,16,0,-1309.826822,-341.49863,-663.4204,1690.33096,176.17078,1992.89616,1.784,15.494,5.753,5.278,75.7855631,10.9065936,63.0720197
0,0,0,,0,0,0,0,0,263841400,78389250,970993660,,5549459000,,0,0,0,0,0,,6764214.66512,0,1542.17708,,6511464.2,43735.5996,1446.40008,79996.9345,218.693,211.52,479780.3614,0,871.80272,,295377.156,49915.5997348,834.000006,205829.746,159.60917,165.32682,0.6429286,5.2904254,1.807022,76.611456,0.3322618,,250.896688,0.2928903,0.1237063,44.9373333333333,52.853,74.497,10368.6328,1241.37814,1502.8539,-15212.995046,-159.199998,-11.125434,3.5328184,16,0,-1309.826822,-341.49863,-663.4204,1690.33096,176.17078,1992.89616,1.784,15.494,5.753,5.278,75.7855631,10.9065936,63.0720197
0,0,0,,0,0,0,0,0,263841400,78389250,970993660,,5549459000,,0,0,0,0,0,,6764214.66512,0,1542.17708,,6511464.2,43735.5996,1446.40008,79996.9345,218.693,211.52,479780.3614,0,871.80272,,295377.156,49915.5997348,834.000006,205829.746,159.60917,165.32682,0.6429286,5.2904254,1.807022,76.611456,0.3322618,,250.896688,0.2928903,0.1237063,44.9373333333333,52.853,74.497,10368.6328,1241.37814,1502.8539,-15212.995046,-159.199998,-11.125434,3.5328184,16,0,-1309.826822,-341.49863,-663.4204,1690.33096,176.17078,1992.89616,1.784,15.494,5.753,5.278,75.7855631,10.9065936,63.0720197
0,0,0,,0,0,0,0,0,263841400,78389250,970993660,,5549459000,,0,0,0,0,0,,6764214.66512,0,1542.17708,,6511464.2,43735.5996,1446.40008,79996.9345,218.693,211.52,479780.3614,0,871.80272,,295377.156,49915.5997348,834.000006,205829.746,159.60917,165.32682,0.6429286,5.2904254,1.807022,76.611456,0.3322618,,250.896688,0.2928903,0.1237063,44.9373333333333,52.853,74.497,10368.6328,1241.37814,1502.8539,-15212.995046,-159.199998,-11.125434,3.5328184,16,0,-1309.826822,-341.49863,-663.4204,1690.33096,176.17078,1992.89616,1.784,15.494,5.753,5.278,75.7855631,10.9065936,63.0720197
0,0,0,,0,0,0,0,0,265649340,78389250,971182880,,5933272400,,0,0,0,0,0,,7069629.800218,66.000006,1657.55358,,7720008.8,43735.5996,1446.40008,79996.9345,218.693,211.52,709527.399,65.999992,1020.83608,,362731.88,49915.5997348,834.000006,205829.746,159.60917,165.32682,0.4304557,5.3225364,1.6427665,79.721256,0.3789699,,207.018798,0.2928903,0.1237063,44.9373333333333,52.853,74.497,11602.7288,1241.37814,1502.8539,-36257.6926,-159.199998,-11.125434,1.2625988,16,0,-1827.220368,-341.49863,-663.4204,1649.4359,176.17078,1992.89616,1.784,15.7668,5.753,5.278,75.5336632,10.9065936,63.0720197
0,0,0,,0,0,0,0,0,265649340,78389250,971182880,,5933272400,,0,0,0,0,0,,7069629.800218,66.000006,1657.55358,,7720008.8,38634.44409,1534.99996,79996.9345,218.693,211.52,709527.399,65.999992,1020.83608,,362731.88,44737.656824,961.799986,205829.746,159.60917,165.32682,0.4304557,5.3225364,1.6427665,79.721256,0.3789699,,207.018798,0.3251258,0.2271242,44.9373333333333,52.853,74.497,11602.7288,1236.71872,1499.25234,-36257.6926,-24.8,-9.62552,1.2625988,0,0,-1827.220368,-328.708586,-603.92016,1649.4359,155.588862,1960.77978,1.784,15.7668,6.076,5.278,75.5336632,9.3625218,64.5280052
0,0,0,,0,0,0,0,0,265649340,78389250,971182880,,5933272400,,0,0,0,0,0,,7069629.800218,66.000006,1657.55358,,7720008.8,38634.44409,1534.99996,79996.9345,218.693,211.52,709527.399,65.999992,1020.83608,,362731.88,44737.656824,961.799986,205829.746,159.60917,165.32682,0.4304557,5.3225364,1.6427665,79.721256,0.3789699,,207.018798,0.3251258,0.2271242,44.9373333333333,52.853,74.497,11602.7288,1236.71872,1499.25234,-36257.6926,-24.8,-9.62552,1.2625988,0,0,-1827.220368,-328.708586,-603.92016,1649.4359,155.588862,1960.77978,1.784,15.7668,6.076,5.278,75.5336632,9.3625218,64.5280052
