orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,xavier_disk_reads_6g-sandbox-engine-worker-1,xavier_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,orin_memory_[none],orin_memory_[none],orin_memory_monitoring-stack-smart-plug-1,orin_memory_powerstorm_marketing-campaign_0_client,xavier_memory_[none],xavier_memory_ubuntu,xavier_memory_ubuntu,xavier_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_[none],orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,xavier_network_sent_6g-sandbox-engine-worker-1,xavier_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,xavier_network_received_6g-sandbox-engine-worker-1,xavier_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,xavier_cpu_6g-sandbox-engine-worker-1,xavier_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,xavier_temp,raspberrypi0_temp,orin_memory,xavier_memory,raspberrypi0_memory,orin_disk_writes,xavier_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,xavier_disk_reads,raspberrypi0_disk_reads,orin_network_sent,xavier_network_sent,raspberrypi0_network_sent,orin_network_received,xavier_network_received,raspberrypi0_network_received,orin_power,xavier_power,raspberrypi0_power,orin_cpu,xavier_cpu,raspberrypi0_cpu
0,0,0,0,0,0,100524030,266123660,32346110,4962616200,32702460,1183355720,,,0,,0,8783035.964,0,1606.11438,7080045.4,663808.462,1494.88912,968281.014,202.4942,3736706.2953,0,953.5963,365401,4157633.934,891.03056,1795202.23,164.06653,8.9598318,80.574182,0.3102284,206.592826,,0.9321322,0.2009793,41.9946666666667,45.8,67.679,9255.5578,2060.0748,1429.0922,-39485.086988,-34.012138,-62.4,99.6960384,0,0,-28939.16,-4128.8862,-2680.668,3815.5962,28869.446,3774.0212,14.165,6.4742,3.816,74.3991275,91.2473822,21.6963551
0,0,0,0,0,0,100524030,266123660,32346110,4962616200,32702460,1183355720,,,0,,0,8783035.964,0,1606.11438,7080045.4,663808.462,1494.88912,968281.014,202.4942,3736706.2953,0,953.5963,365401,4157633.934,891.03056,1795202.23,164.06653,8.9598318,80.574182,0.3102284,206.592826,,0.9321322,0.1348453,41.9946666666667,45.8,67.679,9255.5578,2060.0748,1430.72812,-39485.086988,-34.012138,-196.8,99.6960384,0,0,-28939.16,-4128.8862,-2449.6014,3815.5962,28869.446,3691.0052,14.165,6.4742,3.816,74.3991275,91.2473822,17.6526345
0,0,0,0,0,0,100524030,266123660,32346110,4962616200,32702460,1183355720,,,0,,0,8783035.964,0,1606.11438,7080045.4,663808.462,1494.88912,968281.014,202.4942,3736706.2953,0,953.5963,365401,4157633.934,891.03056,1795202.23,164.06653,8.9598318,80.574182,0.3102284,206.592826,,0.9321322,0.1348453,41.9946666666667,45.8,67.679,9255.5578,2060.0748,1430.72812,-39485.086988,-34.012138,-196.8,99.6960384,0,0,-28939.16,-4128.8862,-2449.6014,3815.5962,28869.446,3691.0052,14.165,6.4742,3.816,74.3991275,91.2473822,17.6526345
0,0,0,0,0,0,100524030,266123660,32346110,4962616200,32702460,1183355720,,,0,,0,8783035.964,0,1606.11438,7080045.4,663808.462,1494.88912,968281.014,202.4942,3736706.2953,0,953.5963,365401,4157633.934,891.03056,1795202.23,164.06653,8.9598318,80.574182,0.3102284,206.592826,,0.9321322,0.1348453,41.9946666666667,45.8,67.679,9255.5578,2060.0748,1430.72812,-39485.086988,-34.012138,-196.8,99.6960384,0,0,-28939.16,-4128.8862,-2449.6014,3815.5962,28869.446,3691.0052,14.165,6.4742,3.816,74.3991275,91.2473822,17.6526345
0,0,0,0,0,0,100372480,266282600,32347748,6267184800,32702460,1183319620,,,0,,0,10827646.98,0,1491.8963,6330142,629705.422,1358.43072,968281.014,202.4942,5097508.2,0,776.12168,380597.06,4395361.928,795.94746,1795202.23,164.06653,9.4132306,78.755006,0.3529824,193.81945,,0.6678679,0.1348453,41.9946666666667,45.8,67.679,9942.439,2059.993,1430.72812,-394.755014,-157.9878738,-196.8,171.5040444,0,0,-37151.158,-4291.5466,-2449.6014,3797.8618,36594.78,3691.0052,14.2634,8.867,3.816,70.2999107,87.252668,17.6526345
0,0,0,0,0,0,100372480,266282600,32347748,6267184800,32702460,1183319620,,,0,,0,10827646.98,0,1491.8963,6330142,629705.422,1358.43072,291834.088,203.6658,5097508.2,0,776.12168,380597.06,4395361.928,795.94746,465708.18,159.38752,9.4132306,78.755006,0.3529824,193.81945,,0.6678679,0.1348453,41.9723333333333,44.95,66.705,9942.439,2059.993,1430.72812,-394.755014,-157.9878738,-196.8,171.5040444,0,0,-37151.158,-4291.5466,-2449.6014,3797.8618,36594.78,3691.0052,14.2634,8.867,3.835,70.2999107,87.252668,17.6526345
0,0,0,0,0,0,100372480,266282600,32347748,6267184800,32702460,1183319620,,,0,,0,10827646.98,0,1491.8963,6330142,629705.422,1358.43072,291834.088,203.6658,5097508.2,0,776.12168,380597.06,4395361.928,795.94746,465708.18,159.38752,9.4132306,78.755006,0.3529824,193.81945,,0.6678679,0.1616844,41.9723333333333,44.95,66.705,9942.439,2059.993,1430.80236,-394.755014,-157.9878738,-26.4,171.5040444,0,0,-37151.158,-4291.5466,-2363.958,3797.8618,36594.78,3973.126,14.2634,8.867,3.835,70.2999107,87.252668,21.2331123
0,0,0,0,0,0,100372480,266282600,32347748,6267184800,32702460,1183319620,,,0,,0,10827646.98,0,1491.8963,6330142,629705.422,1358.43072,291834.088,203.6658,5097508.2,0,776.12168,380597.06,4395361.928,795.94746,465708.18,159.38752,9.4132306,78.755006,0.3529824,193.81945,,0.6678679,0.1616844,41.9723333333333,44.95,66.705,9942.439,2059.993,1430.80236,-394.755014,-157.9878738,-26.4,171.5040444,0,0,-37151.158,-4291.5466,-2363.958,3797.8618,36594.78,3973.126,14.2634,8.867,3.835,70.2999107,87.252668,21.2331123
0,0,0,0,0,0,100372480,266282600,32347748,6267184800,32702460,1183319620,,,0,,0,10827646.98,0,1491.8963,6330142,629705.422,1358.43072,291834.088,203.6658,5097508.2,0,776.12168,380597.06,4395361.928,795.94746,465708.18,159.38752,9.4132306,78.755006,0.3529824,193.81945,,0.6678679,0.1616844,41.9723333333333,44.95,66.705,9942.439,2059.993,1430.80236,-394.755014,-157.9878738,-26.4,171.5040444,0,0,-37151.158,-4291.5466,-2363.958,3797.8618,36594.78,3973.126,14.2634,8.867,3.835,70.2999107,87.252668,21.2331123
0,0,0,0,0,0,101703680,266442320,32346110,6270911400,32702460,1183452360,,,0,,0,12677100.302,0,1477.7895,7068788.8,600921.578,1402.60008,291834.088,203.6658,5435977.549998,0,955.48202,367065,4076595.282,789.20002,465708.18,159.38752,10.5189112,75.464864,0.3383587,222.190308,,1.1328953,0.1616844,41.9723333333333,44.95,66.705,9945.067,2057.886,1430.80236,-211.258204,-16,-26.4,84.7984272,3.2,0,-32567.272,-4438.9968,-2363.958,3811.1106,32884.77,3973.126,14.411,8.8898,3.835,71.1662305,92.0029572,21.2331123
0,0,0,0,0,0,101703680,266442320,32346110,6270911400,32702460,1183452360,,,0,,0,12677100.302,0,1477.7895,7068788.8,600921.578,1402.60008,291834.088,203.6658,5435977.549998,0,955.48202,367065,4076595.282,789.20002,465708.18,159.38752,10.5189112,75.464864,0.3383587,222.190308,,1.1328953,0.1616844,41.9723333333333,44.95,66.705,9945.067,2057.886,1430.80236,-211.258204,-16,-26.4,84.7984272,3.2,0,-32567.272,-4438.9968,-2363.958,3811.1106,32884.77,3973.126,14.411,8.8898,3.835,71.1662305,92.0029572,21.2331123
0,0,0,0,0,0,101703680,266442320,32346110,6270911400,32702460,1183452360,,,0,,0,12677100.302,0,1477.7895,7068788.8,600921.578,1402.60008,291834.088,203.6658,5435977.549998,0,955.48202,367065,4076595.282,789.20002,465708.18,159.38752,10.5189112,75.464864,0.3383587,222.190308,,1.1328953,0.163074,41.9723333333333,44.95,66.705,9945.067,2057.886,1424.8953,-211.258204,-16,-12,84.7984272,3.2,0,-32567.272,-4438.9968,-2525.6528,3811.1106,32884.77,4241.6982,14.411,8.8898,3.835,71.1662305,92.0029572,17.466823
0,0,0,0,0,0,101703680,266442320,32346110,6270911400,32702460,1183452360,,,0,,0,12677100.302,0,1477.7895,7068788.8,600921.578,1402.60008,291834.088,203.6658,5435977.549998,0,955.48202,367065,4076595.282,789.20002,465708.18,159.38752,10.5189112,75.464864,0.3383587,222.190308,,1.1328953,0.163074,41.9723333333333,44.95,66.705,9945.067,2057.886,1424.8953,-211.258204,-16,-12,84.7984272,3.2,0,-32567.272,-4438.9968,-2525.6528,3811.1106,32884.77,4241.6982,14.411,8.8898,3.835,71.1662305,92.0029572,17.466823
0,0,0,0,0,0,101703680,266442320,32346110,6270911400,32702460,1183452360,,,0,,0,12677100.302,0,1477.7895,7068788.8,600921.578,1402.60008,291834.088,203.6658,5435977.549998,0,955.48202,367065,4076595.282,789.20002,465708.18,159.38752,10.5189112,75.464864,0.3383587,222.190308,,1.1328953,0.163074,41.9723333333333,44.95,66.705,9945.067,2057.886,1424.8953,-211.258204,-16,-12,84.7984272,3.2,0,-32567.272,-4438.9968,-2525.6528,3811.1106,32884.77,4241.6982,14.411,8.8898,3.835,71.1662305,92.0029572,17.466823
0,0,0,0,0,0,102755534,266656180,32346110,6274140800,32702460,1183553140,,,0,,0,12551745.508,0,1428.6001,6712439.2,636388.49,1682.39848,291834.088,203.6658,5449439.854,0,777,349297.13,4363369.522,1079.37842,465708.18,159.38752,9.311171,75.942738,0.3621243,226.580994,,0.5981484,0.163074,41.9723333333333,44.95,66.705,9944.7038,2057.596,1424.8953,-220.19964,-28.8,-12,4.0012492,0,0,-35475.074,-4232.7794,-2525.6528,3721.753,34799.414,4241.6982,14.2214,8.981,3.835,70.9766109,91.291262,17.466823
0,0,0,0,0,0,102755534,266656180,32346110,6274140800,32702460,1183553140,,,0,,0,12551745.508,0,1428.6001,6712439.2,636388.49,1682.39848,327790.89,218.1271,5449439.854,0,777,349297.13,4363369.522,1079.37842,553486.14,179.7304,9.311171,75.942738,0.3621243,226.580994,,0.5981484,0.163074,42.0166666666667,44.1,68.166,9944.7038,2057.596,1424.8953,-220.19964,-28.8,-12,4.0012492,0,0,-35475.074,-4232.7794,-2525.6528,3721.753,34799.414,4241.6982,14.2214,8.981,3.778,70.9766109,91.291262,17.466823
0,0,0,0,0,0,102755534,266656180,32346110,6274140800,32702460,1183553140,,,0,,0,12551745.508,0,1428.6001,6712439.2,636388.49,1682.39848,327790.89,218.1271,5449439.854,0,777,349297.13,4363369.522,1079.37842,553486.14,179.7304,9.311171,75.942738,0.3621243,226.580994,,0.5981484,0.2079138,42.0166666666667,44.1,68.166,9944.7038,2057.596,1426.29608,-220.19964,-28.8,-100.8,4.0012492,0,0,-35475.074,-4232.7794,-2253.2988,3721.753,34799.414,3154.9794,14.2214,8.981,3.778,70.9766109,91.291262,19.6240105
0,0,0,0,0,0,102755534,266656180,32346110,6274140800,32702460,1183553140,,,0,,0,12551745.508,0,1428.6001,6712439.2,636388.49,1682.39848,327790.89,218.1271,5449439.854,0,777,349297.13,4363369.522,1079.37842,553486.14,179.7304,9.311171,75.942738,0.3621243,226.580994,,0.5981484,0.2079138,42.0166666666667,44.1,68.166,9944.7038,2057.596,1426.29608,-220.19964,-28.8,-100.8,4.0012492,0,0,-35475.074,-4232.7794,-2253.2988,3721.753,34799.414,3154.9794,14.2214,8.981,3.778,70.9766109,91.291262,19.6240105
0,0,0,0,0,0,102755534,266656180,32346110,6274140800,32702460,1183553140,,,0,,0,12551745.508,0,1428.6001,6712439.2,636388.49,1682.39848,327790.89,218.1271,5449439.854,0,777,349297.13,4363369.522,1079.37842,553486.14,179.7304,9.311171,75.942738,0.3621243,226.580994,,0.5981484,0.2079138,42.0166666666667,44.1,68.166,9944.7038,2057.596,1426.29608,-220.19964,-28.8,-100.8,4.0012492,0,0,-35475.074,-4232.7794,-2253.2988,3721.753,34799.414,3154.9794,14.2214,8.981,3.778,70.9766109,91.291262,19.6240105
0,0,0,0,0,0,102593332,266768360,32346110,6277976000,32704100,1183574440,,,0,,0,13334593.192,0,1614.84764,8127519.2,465296.794,1514.00168,327790.89,218.1271,6605929.798,0,953.44056,428465.38,5463632.076,827.82158,553486.14,179.7304,7.0441701,75.256776,0.3433999,225.521298,,0.39724,0.2079138,42.0166666666667,44.1,68.166,9935.1242,2061.2048,1426.29608,-2796.75576,-18.3999996,-100.8,3.9996326,5.6,0,-43281.35,-2555.3716,-2253.2988,3051.032,44102.688,3154.9794,13.937,8.9544,3.778,71.0354587,88.0061012,19.6240105
0,0,0,0,0,0,102593332,266768360,32346110,6277976000,32704100,1183574440,,,0,,0,13334593.192,0,1614.84764,8127519.2,465296.794,1514.00168,327790.89,218.1271,6605929.798,0,953.44056,428465.38,5463632.076,827.82158,553486.14,179.7304,7.0441701,75.256776,0.3433999,225.521298,,0.39724,0.2079138,42.0166666666667,44.1,68.166,9935.1242,2061.2048,1426.29608,-2796.75576,-18.3999996,-100.8,3.9996326,5.6,0,-43281.35,-2555.3716,-2253.2988,3051.032,44102.688,3154.9794,13.937,8.9544,3.778,71.0354587,88.0061012,19.6240105
0,0,0,0,0,0,102593332,266768360,32346110,6277976000,32704100,1183574440,,,0,,0,13334593.192,0,1614.84764,8127519.2,465296.794,1514.00168,327790.89,218.1271,6605929.798,0,953.44056,428465.38,5463632.076,827.82158,553486.14,179.7304,7.0441701,75.256776,0.3433999,225.521298,,0.39724,0.1560158,42.0166666666667,44.1,68.166,9935.1242,2061.2048,1465.84374,-2796.75576,-18.3999996,-38.4,3.9996326,5.6,0,-43281.35,-2555.3716,-2144.72082,3051.032,44102.688,2404.712,13.937,8.9544,3.778,71.0354587,88.0061012,29.7105084
0,0,0,0,0,0,102593332,266768360,32346110,6277976000,32704100,1183574440,,,0,,0,13334593.192,0,1614.84764,8127519.2,465296.794,1514.00168,327790.89,218.1271,6605929.798,0,953.44056,428465.38,5463632.076,827.82158,553486.14,179.7304,7.0441701,75.256776,0.3433999,225.521298,,0.39724,0.1560158,42.0166666666667,44.1,68.166,9935.1242,2061.2048,1465.84374,-2796.75576,-18.3999996,-38.4,3.9996326,5.6,0,-43281.35,-2555.3716,-2144.72082,3051.032,44102.688,2404.712,13.937,8.9544,3.778,71.0354587,88.0061012,29.7105084
0,0,0,0,0,0,102593332,266768360,32346110,6277976000,32704100,1183574440,,,0,,0,13334593.192,0,1614.84764,8127519.2,465296.794,1514.00168,327790.89,218.1271,6605929.798,0,953.44056,428465.38,5463632.076,827.82158,553486.14,179.7304,7.0441701,75.256776,0.3433999,225.521298,,0.39724,0.1560158,42.0166666666667,44.1,68.166,9935.1242,2061.2048,1465.84374,-2796.75576,-18.3999996,-38.4,3.9996326,5.6,0,-43281.35,-2555.3716,-2144.72082,3051.032,44102.688,2404.712,13.937,8.9544,3.778,71.0354587,88.0061012,29.7105084
0,0,0,0,0,0,104132608,266915040,32347748,6282070400,32702460,1183649780,,,0,,0,12231381.746132,0,1775.16198,7485929.2,497163.922,1287.19994,327790.89,218.1271,4483903.98974,0,939.3537,387266.82,4482367.866,813.8,553486.14,179.7304,9.6399908,74.951472,0.3683228,230.653592,,1.2038119,0.1560158,42.0166666666667,44.1,68.166,9924.9766,2063.7204,1465.84374,-1859.8667,-18.4,-38.4,4.000661,2.1714416,0,-26272.018,-2501.639,-2144.72082,3467.4332,25660.648,2404.712,13.9864,8.848,3.778,72.3440084,90.6891032,29.7105084
0,0,0,0,0,0,104132608,266915040,32347748,6282070400,32702460,1183649780,,,0,,0,12231381.746132,0,1775.16198,7485929.2,497163.922,1287.19994,309896.621,202.8776,4483903.98974,0,939.3537,387266.82,4482367.866,813.8,377970.37,166.98289,9.6399908,74.951472,0.3683228,230.653592,,1.2038119,0.1560158,42.0556666666667,43.6,66.705,9924.9766,2063.7204,1465.84374,-1859.8667,-18.4,-38.4,4.000661,2.1714416,0,-26272.018,-2501.639,-2144.72082,3467.4332,25660.648,2404.712,13.9864,8.848,3.816,72.3440084,90.6891032,29.7105084
0,0,0,0,0,0,104132608,266915040,32347748,6282070400,32702460,1183649780,,,0,,0,12231381.746132,0,1775.16198,7485929.2,497163.922,1287.19994,309896.621,202.8776,4483903.98974,0,939.3537,387266.82,4482367.866,813.8,377970.37,166.98289,9.6399908,74.951472,0.3683228,230.653592,,1.2038119,0.1836119,42.0556666666667,43.6,66.705,9924.9766,2063.7204,1466.96642,-1859.8667,-18.4,-6.064248,4.000661,2.1714416,0,-26272.018,-2501.639,-2569.572,3467.4332,25660.648,2724.893,13.9864,8.848,3.816,72.3440084,90.6891032,20.1405722
0,0,0,0,0,0,104132608,266915040,32347748,6282070400,32702460,1183649780,,,0,,0,12231381.746132,0,1775.16198,7485929.2,497163.922,1287.19994,309896.621,202.8776,4483903.98974,0,939.3537,387266.82,4482367.866,813.8,377970.37,166.98289,9.6399908,74.951472,0.3683228,230.653592,,1.2038119,0.1836119,42.0556666666667,43.6,66.705,9924.9766,2063.7204,1466.96642,-1859.8667,-18.4,-6.064248,4.000661,2.1714416,0,-26272.018,-2501.639,-2569.572,3467.4332,25660.648,2724.893,13.9864,8.848,3.816,72.3440084,90.6891032,20.1405722
0,0,0,0,0,0,104132608,266915040,32347748,6282070400,32702460,1183649780,,,0,,0,12231381.746132,0,1775.16198,7485929.2,497163.922,1287.19994,309896.621,202.8776,4483903.98974,0,939.3537,387266.82,4482367.866,813.8,377970.37,166.98289,9.6399908,74.951472,0.3683228,230.653592,,1.2038119,0.1836119,42.0556666666667,43.6,66.705,9924.9766,2063.7204,1466.96642,-1859.8667,-18.4,-6.064248,4.000661,2.1714416,0,-26272.018,-2501.639,-2569.572,3467.4332,25660.648,2724.893,13.9864,8.848,3.816,72.3440084,90.6891032,20.1405722
0,0,0,0,0,0,104605286,267067400,32347748,6285755200,32702460,1183684200,,,0,,0,10696496.559868,0,1205.72464,6770101.2,330328.446,1416.80014,309896.621,202.8776,3819026.961296,0,775.0627,334300.44,2353605.65,776,377970.37,166.98289,10.0810604,76.138758,0.3407807,227.513184,,0.6679044,0.1836119,42.0556666666667,43.6,66.705,9950.6532,2067.4186,1466.96642,-2813.944,-50.682328,-6.064248,3.9985838,1.0285584,0,-21794.244,-2312.77822,-2569.572,3496.4654,21055.144,2724.893,14.184,8.8556,3.816,71.4120953,90.6565062,20.1405722
0,0,0,0,0,0,104605286,267067400,32347748,6285755200,32702460,1183684200,,,0,,0,10696496.559868,0,1205.72464,6770101.2,330328.446,1416.80014,309896.621,202.8776,3819026.961296,0,775.0627,334300.44,2353605.65,776,377970.37,166.98289,10.0810604,76.138758,0.3407807,227.513184,,0.6679044,0.1836119,42.0556666666667,43.6,66.705,9950.6532,2067.4186,1466.96642,-2813.944,-50.682328,-6.064248,3.9985838,1.0285584,0,-21794.244,-2312.77822,-2569.572,3496.4654,21055.144,2724.893,14.184,8.8556,3.816,71.4120953,90.6565062,20.1405722
0,0,0,0,0,0,104605286,267067400,32347748,6285755200,32702460,1183684200,,,0,,0,10696496.559868,0,1205.72464,6770101.2,330328.446,1416.80014,309896.621,202.8776,3819026.961296,0,775.0627,334300.44,2353605.65,776,377970.37,166.98289,10.0810604,76.138758,0.3407807,227.513184,,0.6679044,0.1385782,42.0556666666667,43.6,66.705,9950.6532,2067.4186,1466.51406,-2813.944,-50.682328,-48.782952,3.9985838,1.0285584,0,-21794.244,-2312.77822,-2571.4298,3496.4654,21055.144,2566.5208,14.184,8.8556,3.816,71.4120953,90.6565062,17.3204611
0,0,0,0,0,0,104605286,267067400,32347748,6285755200,32702460,1183684200,,,0,,0,10696496.559868,0,1205.72464,6770101.2,330328.446,1416.80014,309896.621,202.8776,3819026.961296,0,775.0627,334300.44,2353605.65,776,377970.37,166.98289,10.0810604,76.138758,0.3407807,227.513184,,0.6679044,0.1385782,42.0556666666667,43.6,66.705,9950.6532,2067.4186,1466.51406,-2813.944,-50.682328,-48.782952,3.9985838,1.0285584,0,-21794.244,-2312.77822,-2571.4298,3496.4654,21055.144,2566.5208,14.184,8.8556,3.816,71.4120953,90.6565062,17.3204611
0,0,0,0,0,0,104605286,267067400,32347748,6285755200,32702460,1183684200,,,0,,0,10696496.559868,0,1205.72464,6770101.2,330328.446,1416.80014,309896.621,202.8776,3819026.961296,0,775.0627,334300.44,2353605.65,776,377970.37,166.98289,10.0810604,76.138758,0.3407807,227.513184,,0.6679044,0.1385782,42.0556666666667,43.6,66.705,9950.6532,2067.4186,1466.51406,-2813.944,-50.682328,-48.782952,3.9985838,1.0285584,0,-21794.244,-2312.77822,-2571.4298,3496.4654,21055.144,2566.5208,14.184,8.8556,3.816,71.4120953,90.6565062,17.3204611
0,0,0,0,0,0,100148018,267212400,32346110,6688030000,32702460,1183746480,,,0,,0,9078764.1,0,1380.26602,8278944.4,294440.966,1640.36518,309896.621,202.8776,3207389.54896,0,761.543,336290.36,2946682.04,988.0211,377970.37,166.98289,9.2159974,81.20461,0.3354526,216.428094,,0.7323146,0.1385782,42.0556666666667,43.6,66.705,10326.4008,2070.6796,1466.51406,-43719.55,-42.9176716,-48.782952,1.2956926,0,0,-20396.5842,-1846.7326,-2571.4298,3309.6128,19247.4352,2566.5208,14.1574,8.886,3.816,79.4639145,88.826322,17.3204611
0,0,0,0,0,0,100148018,267212400,32346110,6688030000,32702460,1183746480,,,0,,0,9078764.1,0,1380.26602,8278944.4,294440.966,1640.36518,325837.318,207.4611,3207389.54896,0,761.543,336290.36,2946682.04,988.0211,326530.68,201.0503,9.2159974,81.20461,0.3354526,216.428094,,0.7323146,0.1385782,42.1,42.95,67.192,10326.4008,2070.6796,1466.51406,-43719.55,-42.9176716,-48.782952,1.2956926,0,0,-20396.5842,-1846.7326,-2571.4298,3309.6128,19247.4352,2566.5208,14.1574,8.886,3.645,79.4639145,88.826322,17.3204611
0,0,0,0,0,0,100148018,267212400,32346110,6688030000,32702460,1183746480,,,0,,0,9078764.1,0,1380.26602,8278944.4,294440.966,1640.36518,325837.318,207.4611,3207389.54896,0,761.543,336290.36,2946682.04,988.0211,326530.68,201.0503,9.2159974,81.20461,0.3354526,216.428094,,0.7323146,0.1791083,42.1,42.95,67.192,10326.4008,2070.6796,1464.4492,-43719.55,-42.9176716,-50.440994,1.2956926,0,0,-20396.5842,-1846.7326,-2533.3402,3309.6128,19247.4352,1775.51232,14.1574,8.886,3.645,79.4639145,88.826322,20.3472624
0,0,0,0,0,0,100148018,267212400,32346110,6688030000,32702460,1183746480,,,0,,0,9078764.1,0,1380.26602,8278944.4,294440.966,1640.36518,325837.318,207.4611,3207389.54896,0,761.543,336290.36,2946682.04,988.0211,326530.68,201.0503,9.2159974,81.20461,0.3354526,216.428094,,0.7323146,0.1791083,42.1,42.95,67.192,10326.4008,2070.6796,1464.4492,-43719.55,-42.9176716,-50.440994,1.2956926,0,0,-20396.5842,-1846.7326,-2533.3402,3309.6128,19247.4352,1775.51232,14.1574,8.886,3.645,79.4639145,88.826322,20.3472624
0,0,0,0,0,0,100148018,267212400,32346110,6688030000,32702460,1183746480,,,0,,0,9078764.1,0,1380.26602,8278944.4,294440.966,1640.36518,325837.318,207.4611,3207389.54896,0,761.543,336290.36,2946682.04,988.0211,326530.68,201.0503,9.2159974,81.20461,0.3354526,216.428094,,0.7323146,0.1791083,42.1,42.95,67.192,10326.4008,2070.6796,1464.4492,-43719.55,-42.9176716,-50.440994,1.2956926,0,0,-20396.5842,-1846.7326,-2533.3402,3309.6128,19247.4352,1775.51232,14.1574,8.886,3.645,79.4639145,88.826322,20.3472624
0,0,0,0,0,0,104824832,267389320,32347748,7288891000,32703280,1184301040,,,0,,0,11702957.74,0,1584.00006,6124311,357963.112,1501.04768,325837.318,207.4611,4501187.892266,0,970.4,344039.186,3500968.224,841.07414,326530.68,201.0503,9.1460438,78.351646,0.3641528,215.458108,,0.5317366,0.1791083,42.1,42.95,67.192,10902.4452,2066.158,1464.4492,-2952.6827,-29.816634,-50.440994,4.304843,0,0,-29193.78,-1577.6287,-2533.3402,3399.3136,29122.36,1775.51232,14.051,8.886,3.645,69.9519914,89.7499558,20.3472624
0,0,0,0,0,0,104824832,267389320,32347748,7288891000,32703280,1184301040,,,0,,0,11702957.74,0,1584.00006,6124311,357963.112,1501.04768,325837.318,207.4611,4501187.892266,0,970.4,344039.186,3500968.224,841.07414,326530.68,201.0503,9.1460438,78.351646,0.3641528,215.458108,,0.5317366,0.1791083,42.1,42.95,67.192,10902.4452,2066.158,1464.4492,-2952.6827,-29.816634,-50.440994,4.304843,0,0,-29193.78,-1577.6287,-2533.3402,3399.3136,29122.36,1775.51232,14.051,8.886,3.645,69.9519914,89.7499558,20.3472624
0,0,0,0,0,0,104824832,267389320,32347748,7288891000,32703280,1184301040,,,0,,0,11702957.74,0,1584.00006,6124311,357963.112,1501.04768,325837.318,207.4611,4501187.892266,0,970.4,344039.186,3500968.224,841.07414,326530.68,201.0503,9.1460438,78.351646,0.3641528,215.458108,,0.5317366,0.159088,42.1,42.95,67.192,10902.4452,2066.158,1467.1961,-2952.6827,-29.816634,-13.966538,4.304843,0,0,-29193.78,-1577.6287,-2399.1104,3399.3136,29122.36,1687.6063,14.051,8.886,3.645,69.9519914,89.7499558,17.7643623
0,0,0,0,0,0,104824832,267389320,32347748,7288891000,32703280,1184301040,,,0,,0,11702957.74,0,1584.00006,6124311,357963.112,1501.04768,325837.318,207.4611,4501187.892266,0,970.4,344039.186,3500968.224,841.07414,326530.68,201.0503,9.1460438,78.351646,0.3641528,215.458108,,0.5317366,0.159088,42.1,42.95,67.192,10902.4452,2066.158,1467.1961,-2952.6827,-29.816634,-13.966538,4.304843,0,0,-29193.78,-1577.6287,-2399.1104,3399.3136,29122.36,1687.6063,14.051,8.886,3.645,69.9519914,89.7499558,17.7643623
0,0,0,0,0,0,104824832,267389320,32347748,7288891000,32703280,1184301040,,,0,,0,11702957.74,0,1584.00006,6124311,357963.112,1501.04768,325837.318,207.4611,4501187.892266,0,970.4,344039.186,3500968.224,841.07414,326530.68,201.0503,9.1460438,78.351646,0.3641528,215.458108,,0.5317366,0.159088,42.1,42.95,67.192,10902.4452,2066.158,1467.1961,-2952.6827,-29.816634,-13.966538,4.304843,0,0,-29193.78,-1577.6287,-2399.1104,3399.3136,29122.36,1687.6063,14.051,8.886,3.645,69.9519914,89.7499558,17.7643623
